Start report at 10: 51:42 PM,10,iterations,5,generations, kValue:,20,Inherit ELO:,True,ELO cutoff:,1000
Iteration, Generation, Total correct guesses, Total wrong guesses, Average rating difference correct guesses, Standard deviation, Average predicted outcome difference correct guesses, Standard deviation, Average rating difference wrong guesses, Standard deviation, Average predicted outcome difference wrong guesses, Standard deviation
0,0,3721,1130,179.431177224446,97.2980328448069,0.449361245094258,0.227351545124048,24.3782155651287,16.6324290942763,0.0698707340599472,0.0474508738374505,
0,1,2858,1993,167.459300341911,105.216064069663,0.416196059122322,0.218291524672521,51.3514853142861,79.6388709322994,0.134234559503699,0.193920364261085,
0,2,3165,1686,193.926978943007,124.083466006942,0.46210924917269,0.229616359136131,85.6966972387829,117.288593522243,0.208523770592589,0.253247163140211,
0,3,3257,1594,263.424473207248,131.394012077705,0.588824598919476,0.242298332932405,72.4550807587179,120.527250851611,0.172341967295332,0.265486890913884,
0,4,3105,1746,350.281641475811,162.505264746751,0.702434438378035,0.212016691386575,49.0433581692601,102.522914974053,0.115616082379719,0.188789754340694,
0,Average,16106,8149,230.07816870746,142.531315682797,0.522972678097817,0.249770150106283,58.350549448703,99.566718324636,0.144144466744566,0.214891600237788,
1,0,2865,1986,163.935368751658,68.9045264289435,0.426866303349327,0.165704675366158,31.9429162712156,75.0557857013436,0.0804206858985802,0.170914222910032,
1,1,3017,1834,327.756331134535,146.717658474815,0.682216750981293,0.217910902010797,33.2201569519133,56.9663245264852,0.0896003997634127,0.142077944787654,
1,2,2743,2108,249.767671250132,120.092773014166,0.574789748725223,0.212484079823477,55.1651366090311,106.566530677684,0.131752960272496,0.225563093557836,
1,3,2333,2518,287.357239326339,101.381540298808,0.648440345550857,0.194845960098628,105.386854131711,138.097180399225,0.246565404369572,0.292123590203282,
1,4,2857,1994,324.386978403188,171.415851745949,0.652028394087964,0.292900399223156,66.0333912309994,96.8102249774211,0.166942574127831,0.216877836091831,
1,Average,13815,10440,270.778605963935,142.008016530634,0.595984410107792,0.240709027389894,61.0811483098221,105.392311592853,0.148995501592775,0.229943264272123,
2,0,3340,1511,241.274412510096,161.439030311165,0.526281772898075,0.299026956378727,29.7527936608717,32.292522617297,0.0839884744239912,0.0864316799090843,
2,1,2849,2002,265.267902353815,173.625088919666,0.556909971053533,0.296260611220731,41.6549987757734,59.7793311610817,0.112331808702805,0.139001340556705,
2,2,2278,2573,165.742851676761,109.80933303501,0.410232922075601,0.246691185440308,55.1230274346254,82.2396120937612,0.143227242674211,0.19465984819075,
2,3,3435,1416,317.363581374981,130.757065626436,0.676788204901773,0.194101149807646,47.2495851613385,53.7109765168297,0.130409711570224,0.141862343822112,
2,4,3483,1368,394.879816853696,156.977944416434,0.75905755313046,0.1752166626344,13.1191837224406,12.285727975763,0.0376732004233591,0.0351523300842712,
2,Average,15385,8870,286.296867847508,167.273319769973,0.601072029047142,0.27191311836124,40.0263567396531,60.2877744765111,0.107837164717136,0.146061542740807,
3,0,2544,2307,169.376696655179,70.4465850509848,0.438610440241263,0.167157665049122,25.9195162319827,28.2126895738286,0.0735425722944545,0.0772005522936055,
3,1,2545,2306,216.407885082206,90.0164536884323,0.529572885622808,0.168453946657497,60.8054227401932,126.446497143899,0.136496134176082,0.258123697049376,
3,2,2579,2272,192.742452834129,120.838140408735,0.462149582081369,0.246254601970591,63.9703602061977,84.5043911462112,0.167131843524397,0.201714070814897,
3,3,3435,1416,251.077936199174,143.059090778301,0.560169831501076,0.249345788872524,60.5196976327126,93.6963626714517,0.153745998175825,0.222671045594534,
3,4,2516,2335,197.806375978599,106.702498334461,0.481622140524484,0.217377289561076,77.0014364032949,112.418531577099,0.188779088349654,0.246543907483121,
3,Average,13619,10636,208.449131543472,115.302435920005,0.498672178782396,0.220293574371099,57.4321674524411,97.0577126422669,0.14316000873394,0.214547983130507,
4,0,3565,1286,184.292197098696,91.4655352295785,0.462706086900839,0.210797967157973,28.667219038125,31.9715399044681,0.0806665616853828,0.0796586205351227,
4,1,2650,2201,203.366671261224,138.269419519293,0.471135027004167,0.272988724501526,50.6407545443608,71.9346224461782,0.134442145514333,0.174946485416712,
4,2,2568,2283,235.220272305147,138.368302904161,0.5348064606889,0.25441389064687,83.8089863825019,85.2954170249694,0.219865791202428,0.189624664626003,
4,3,2800,2051,185.408980996277,139.7564429085,0.432859458202902,0.255687018114809,87.5628956398056,120.294203746402,0.212012541537002,0.258886228403925,
4,4,3007,1844,224.059483557481,153.975440346079,0.503185949048662,0.249234541007961,89.7431998616842,132.259899205284,0.2096993285256,0.259164868042607,
4,Average,14590,9665,205.130982496617,133.924549499262,0.479542470470809,0.249575536402934,70.8474102274811,99.6896053927217,0.178284660777361,0.214217498426232,
5,0,3460,1391,197.174791295339,147.707498145845,0.451997397838468,0.282946940293327,38.0587316716328,48.1414089144316,0.104801670130514,0.117951685166774,
5,1,3081,1770,215.915266766587,90.1648564430665,0.52820577501274,0.197079147254557,45.1053288517839,69.5895504778593,0.119740692956757,0.168768949124444,
5,2,3581,1270,345.407634997918,131.722798752681,0.712786394077646,0.185026624918726,13.3052284570313,13.0737916593922,0.0381773498159247,0.0371927287561152,
5,3,3564,1287,386.755900532134,159.744299412216,0.745427142213887,0.193146414897387,11.9822376851366,12.2608595600767,0.0343997255647357,0.0350220937349296,
5,4,3185,1666,414.709250965929,146.430422082863,0.783825075421614,0.165056485539641,70.2238162314172,125.451462858278,0.163095681914786,0.264563324909027,
5,Average,16871,7384,313.177135293716,163.9458658443,0.645900436642492,0.24632620747355,38.2025711952383,75.320023913921,0.0978054221049671,0.167603477523202,
6,0,3136,1715,190.186803374805,124.961974680627,0.456029202483346,0.278741459825549,54.1945111995418,74.4100536158884,0.143013480382425,0.168402161999233,
6,1,2711,2140,291.926928920175,73.0535408435672,0.670342487883539,0.124056973174508,34.3639606108681,75.626614029412,0.0862744897290999,0.165557504163384,
6,2,2288,2563,304.507320203741,101.394273216637,0.674586446745721,0.196144912495525,25.1369523294617,36.4390655511253,0.0706951864582982,0.0999356357594606,
6,3,2633,2218,345.264565165233,190.698213886616,0.670921110832385,0.26015001563263,36.9345458344192,63.6575202704005,0.0983642844224361,0.15610268338582,
6,4,2330,2521,133.6837519262,85.3510228411666,0.347893024929322,0.201566244055495,75.3755257347927,92.5322856609065,0.193392118545484,0.201461141862946,
6,Average,13098,11157,252.337548509715,145.63840963178,0.562527552809685,0.259254304816931,45.0704485321357,73.0764486708623,0.118024630588051,0.167601472475886,
7,0,3389,1462,256.013577912915,175.221969663953,0.544453900279258,0.269583059848215,27.9139988461942,40.889126200199,0.077378464065306,0.102737521494569,
7,1,3164,1687,296.364419463839,146.637966283604,0.631408238758788,0.246057893873437,20.440919186758,52.5625127928641,0.0542651946052181,0.132486629336079,
7,2,3509,1342,352.961942077536,176.829018894361,0.687371982323137,0.266605451834467,23.9237601650017,30.9902772701916,0.0674752816732698,0.082124472266232,
7,3,3636,1215,381.951465859068,164.479464537879,0.739518735178222,0.184216019663478,23.7255723549008,68.1464145916467,0.0581646011882587,0.141282812309664,
7,4,2816,2035,298.933368310041,150.061152105693,0.636904372941268,0.216645767593829,185.15471236829,220.507051598483,0.357165018806013,0.396530538620906,
7,Average,16514,7741,319.392175639167,170.175321680011,0.650195655611098,0.24806385354844,66.2725995612069,140.148925008856,0.141160745314815,0.26107133213612,
8,0,3673,1178,181.697617605251,95.1124915003445,0.455321685924502,0.220427924855629,26.2194922994133,18.5009827485753,0.0750771786520654,0.0526676233214769,
8,1,3254,1597,317.571053240919,109.838206189807,0.689548038238734,0.162564573131125,17.8009879999744,13.893207201503,0.0510908651132516,0.039752777301995,
8,2,2476,2375,193.978720308261,138.146387204391,0.451587748898567,0.27948016950931,67.2668141172894,95.7177560397148,0.170825535263044,0.217972195287891,
8,3,2493,2358,232.569277637312,178.357713884455,0.498528664683492,0.290329256218736,72.2533731913893,89.8579249837967,0.187222629063684,0.211306590868043,
8,4,3509,1342,281.397049870807,182.684207152834,0.582472714132497,0.270722707686591,33.5746856746945,49.6269470383692,0.0919566367236261,0.121037728231097,
8,Average,15405,8850,243.314529395636,152.751034664787,0.540152278484213,0.261602667224117,49.0965090908437,74.6881759089786,0.128883665548362,0.174888693118849,
9,0,3811,1040,170.146310630644,104.615554456188,0.425322558098446,0.250022156238782,23.6384067162855,15.6669171423098,0.0677822172469481,0.0447642718143225,
9,1,1433,3418,282.890281878353,153.043882983998,0.604681055941502,0.278840207640772,74.4266711901758,82.7758903157334,0.196293996478037,0.198487905881933,
9,2,3438,1413,232.952055625707,119.463651210629,0.543253302126928,0.236181473989289,39.3429315491932,61.6766101595883,0.106130261713901,0.156573478580285,
9,3,3623,1228,318.872410057946,170.754351319881,0.644117992775517,0.274995559504851,24.5674014478998,30.6622121349513,0.0692913959603053,0.0815610305741107,
9,4,3657,1194,375.241121221207,185.434041892319,0.71062721630503,0.245522634781752,18.3674610824433,41.9381300379694,0.0500658256656559,0.10745554784977,
9,Average,15962,8293,274.541414166904,167.438978331554,0.581851916592093,0.275303242877419,46.6255136744758,66.9049142567728,0.124955610247744,0.164765910125407,
Average,,151365,91185,262.1247575215,156.683618004635,0.570163684773422,0.259147520580724,53.5497375281447,92.1947032818654,0.134243918760122,0.199737602131321,
